,sample,Variable,Sobol index
379,complete,X1,0.45862157652028956
380,complete,X1,0.440273268381155
381,complete,X1,0.47588463634114364
382,complete,X1,0.5323022641896836
383,complete,X1,0.4603738506073389
384,complete,X1,0.4789081813857279
385,complete,X1,0.49585967381728696
386,complete,X1,0.4632427169581806
387,complete,X1,0.4075576199840719
388,complete,X1,0.46823274650835417
389,complete,X1,0.43482698057139146
390,complete,X1,0.5038595187391093
391,complete,X1,0.5062457277945231
392,complete,X1,0.43504096980544443
393,complete,X1,0.46078998266066373
394,complete,X1,0.5092221076839125
395,complete,X1,0.46889575431118724
396,complete,X1,0.4337703734663112
397,complete,X1,0.48252217087216864
398,complete,X1,0.5236267043131935
399,complete,X1,0.5082622729716546
400,complete,X1,0.42495049941610774
401,complete,X1,0.4818486068511082
402,complete,X1,0.5046667090626623
403,complete,X1,0.5523924307684416
404,complete,X1,0.4568197259091417
405,complete,X1,0.4823649341802155
406,complete,X1,0.4768511107956894
407,complete,X1,0.4407936477537275
408,complete,X1,0.4219590953872091
409,complete,X1,0.4836607193495494
410,complete,X1,0.41862060347659863
411,complete,X1,0.49351487270862027
412,complete,X1,0.42587551505673543
413,complete,X1,0.4558790014092553
414,complete,X1,0.4570036259817229
415,complete,X1,0.5031215677057247
416,complete,X1,0.45036962012503967
417,complete,X1,0.45582134810801456
418,complete,X1,0.4845012025053381
419,complete,X1,0.44049947537736306
420,complete,X1,0.45138991829956676
421,complete,X1,0.47020871384949464
422,complete,X1,0.5153001538303981
423,complete,X1,0.4579607489805564
424,complete,X1,0.4406180363376564
425,complete,X1,0.46555058069320837
426,complete,X1,0.4646726434498265
427,complete,X1,0.5160724995912729
428,complete,X1,0.4747013397189074
429,complete,X1,0.5364432853031463
430,complete,X1,0.5008175877715639
431,complete,X1,0.46264611308035497
432,complete,X1,0.4954330524030181
433,complete,X1,0.4380045716607551
434,complete,X1,0.4850960094156172
435,complete,X1,0.4794063777286249
436,complete,X1,0.43087272420725264
437,complete,X1,0.4410886693797977
438,complete,X1,0.47493957963434535
439,complete,X1,0.44187022113254976
440,complete,X1,0.45975838101190497
441,complete,X1,0.5416146878939263
442,complete,X1,0.5155292745121498
443,complete,X1,0.4622379561870013
444,complete,X1,0.44480035485031366
445,complete,X1,0.46581275552905965
446,complete,X1,0.4384471296866948
447,complete,X1,0.5161369320084499
448,complete,X1,0.4871824431768483
449,complete,X1,0.428014355636647
450,complete,X1,0.48837945915250885
451,complete,X1,0.4649893775730829
452,complete,X1,0.45411817387738673
453,complete,X1,0.4411217281440353
454,complete,X1,0.493763439995553
455,complete,X1,0.5208298571246839
456,complete,X1,0.4823977425468282
457,complete,X1,0.4668810318967378
458,complete,X1,0.45729039270744476
459,complete,X1,0.5535184684035829
460,complete,X1,0.45402064039946743
461,complete,X1,0.46441419570939657
462,complete,X1,0.5077870110580359
463,complete,X1,0.43252902530196535
464,complete,X1,0.471086764189198
